user_id,subscription_type,country,avg_daily_minutes,number_of_playlists,top_genre,skips_per_day,support_tickets,days_since_last_login,churned,intensity_percentile,negative_feedback_density,support_load_score,segment_skip_rank,rolling_7d_intensity_avg
user_762,Premium,US,157.7,5,Pop,3,0,2,0,0.9279279279279279,0.019023462270133167,0.0,395,114.375
user_764,Premium,DE,140.1,8,Rock,5,0,2,0,0.8428428428428428,0.03568879371877231,0.0,238,119.72500000000001
user_576,Premium,CA,79.1,5,Jazz,5,2,2,0,0.34634634634634637,0.06321112515802782,0.025284450063211127,238,113.80000000000001
user_62,Premium,UK,152.7,8,Rock,5,0,2,0,0.8998998998998999,0.03274394237066143,0.0,238,122.4
user_117,Premium,AU,80.9,6,Hip-Hop,6,1,2,0,0.36536536536536535,0.07416563658838071,0.012360939431396786,155,121.15000000000002
user_502,Premium,CA,135.0,2,Pop,2,0,2,0,0.7957957957957958,0.014814814814814815,0.0,477,115.8625
user_28,Free,IN,16.1,0,Classical,6,2,2,0,0.01901901901901902,0.37267080745341613,0.12422360248447203,90,110.94999999999999
user_842,Free,CA,113.5,3,Jazz,2,0,2,1,0.6176176176176176,0.01762114537444934,0.0,289,109.38749999999999
user_565,Free,UK,60.6,2,Jazz,1,1,2,1,0.22322322322322322,0.0165016501650165,0.0165016501650165,329,97.25
user_112,Free,CA,89.1,4,Electronic,7,0,2,0,0.4164164164164164,0.07856341189674523,0.0,55,90.875
user_697,Free,FR,65.2,3,Pop,1,0,2,1,0.24424424424424424,0.015337423312883436,0.0,329,89.13750000000002
user_157,Free,FR,51.9,0,Electronic,3,1,2,1,0.15915915915915915,0.057803468208092484,0.01926782273603083,243,76.53750000000001
user_944,Free,AU,90.2,1,Classical,6,0,2,1,0.43043043043043044,0.06651884700665188,0.0,90,77.70000000000002
user_574,Free,FR,52.0,2,Electronic,6,0,2,0,0.16116116116116116,0.11538461538461539,0.0,90,67.32499999999999
user_990,Free,CA,45.1,0,Country,2,1,2,0,0.12512512512512514,0.044345898004434586,0.022172949002217293,289,70.95
user_641,Free,DE,21.2,3,Jazz,3,0,2,1,0.02702702702702703,0.14150943396226415,0.0,243,59.412499999999994
user_230,Free,BR,38.1,0,Pop,4,0,2,0,0.08508508508508508,0.10498687664041995,0.0,190,56.60000000000001
user_141,Free,DE,34.2,1,Pop,8,0,2,1,0.06506506506506507,0.23391812865497075,0.0,34,49.737500000000004
user_547,Free,CA,46.4,4,Rock,5,0,2,1,0.13513513513513514,0.10775862068965518,0.0,142,47.387499999999996
user_33,Free,PK,59.0,0,Country,8,0,2,0,0.2122122122122122,0.13559322033898305,0.0,34,48.27499999999999
user_215,Free,CA,91.0,0,Country,5,0,2,0,0.4394394394394394,0.054945054945054944,0.0,142,48.375
user_843,Free,CA,28.5,3,Classical,9,0,2,0,0.04704704704704705,0.3157894736842105,0.0,24,45.4375
user_303,Free,AU,30.3,0,Rock,3,0,2,0,0.04904904904904905,0.099009900990099,0.0,243,43.5875
user_872,Free,RU,67.7,5,Country,4,0,2,1,0.26126126126126126,0.059084194977843424,0.0,190,49.400000000000006
user_545,Free,RU,60.0,3,Jazz,0,0,2,0,0.22122122122122123,0.0,0.0,353,52.1375
user_580,Free,RU,70.7,3,Rock,4,0,2,0,0.27927927927927926,0.056577086280056574,0.0,190,56.7
user_271,Free,US,59.3,6,Jazz,10,0,2,0,0.21621621621621623,0.16863406408094436,0.0,10,58.3125
user_466,Free,BR,20.4,1,Country,0,0,2,0,0.025025025025025027,0.0,0.0,353,53.4875
user_650,Free,UK,81.6,6,Rock,2,1,2,0,0.37037037037037035,0.02450980392156863,0.012254901960784315,289,52.3125
user_627,Free,FR,4.6,0,Classical,0,0,2,0,0.01001001001001001,0.0,0.0,353,49.325
user_205,Free,AU,38.2,1,Classical,4,0,2,1,0.08608608608608609,0.10471204188481674,0.0,190,50.31249999999999
user_693,Free,PK,34.6,0,Electronic,1,1,2,1,0.06806806806806807,0.028901734104046242,0.028901734104046242,329,46.175000000000004
user_183,Premium,BR,109.2,7,Country,1,0,3,0,0.5875875875875876,0.009157509157509158,0.0,530,52.325
user_851,Premium,AU,114.8,6,Country,6,1,3,0,0.6296296296296297,0.05226480836236934,0.008710801393728223,155,57.8375
user_810,Premium,US,158.4,7,Hip-Hop,3,0,3,0,0.92992992992993,0.01893939393939394,0.0,395,70.22500000000001
user_788,Premium,UK,159.8,7,Hip-Hop,3,1,3,1,0.9359359359359359,0.018773466833541926,0.006257822277847309,395,87.65
user_624,Premium,US,80.2,4,Rock,3,0,3,0,0.35735735735735735,0.03740648379052369,0.0,395,87.47500000000002
user_381,Premium,DE,129.3,8,Rock,5,0,3,0,0.7427427427427428,0.03866976024748646,0.0,238,103.0625
user_950,Premium,CA,146.8,5,Classical,0,0,3,0,0.8798798798798799,0.0,0.0,575,116.63749999999999
user_527,Premium,IN,96.9,3,Electronic,7,0,3,0,0.4914914914914915,0.07223942208462332,0.0,92,124.425
user_449,Premium,US,103.9,4,Hip-Hop,5,0,3,0,0.5535535535535535,0.04812319538017324,0.0,238,123.76249999999999
user_4,Premium,PK,106.0,0,Jazz,7,0,3,0,0.5765765765765766,0.0660377358490566,0.0,92,122.6625
user_342,Premium,US,117.0,6,Pop,6,0,3,0,0.6506506506506506,0.05128205128205128,0.0,155,117.4875
user_445,Premium,AU,130.5,5,Hip-Hop,6,2,3,0,0.7567567567567568,0.04597701149425287,0.01532567049808429,155,113.825
user_937,Premium,PK,129.6,5,Hip-Hop,1,0,3,0,0.7457457457457457,0.00771604938271605,0.0,530,120.0
user_56,Premium,DE,136.8,3,Hip-Hop,9,0,3,0,0.8138138138138138,0.06578947368421052,0.0,31,120.9375
user_659,Premium,CA,79.5,2,Classical,6,0,3,0,0.35135135135135137,0.07547169811320754,0.0,155,112.525
user_401,Premium,US,105.3,2,Electronic,5,0,3,0,0.5675675675675675,0.04748338081671415,0.0,238,113.57499999999999
user_412,Premium,DE,135.5,4,Rock,3,0,3,0,0.8038038038038038,0.02214022140221402,0.0,395,117.525
user_536,Premium,RU,153.6,3,Electronic,5,0,3,0,0.9079079079079079,0.032552083333333336,0.0,238,123.47500000000001
user_701,Premium,RU,130.5,1,Pop,5,0,3,0,0.7567567567567568,0.038314176245210725,0.0,238,125.16250000000001
user_618,Premium,IN,79.0,5,Hip-Hop,3,0,3,0,0.34534534534534533,0.0379746835443038,0.0,395,118.72500000000001
user_330,Premium,BR,73.3,5,Electronic,11,0,3,0,0.3003003003003003,0.15006821282401092,0.0,7,111.6875
user_485,Premium,BR,100.6,8,Electronic,1,0,3,0,0.5255255255255256,0.009940357852882704,0.0,530,107.1625
user_425,Premium,DE,107.2,7,Rock,5,0,3,0,0.5825825825825826,0.046641791044776115,0.0,238,110.625
user_776,Premium,RU,88.3,5,Classical,10,0,3,0,0.4124124124124124,0.11325028312570781,0.0,17,108.5
user_750,Premium,PK,140.4,4,Country,6,1,3,0,0.8478478478478478,0.042735042735042736,0.007122507122507123,155,109.1125
user_137,Premium,DE,69.9,6,Electronic,3,0,3,0,0.27127127127127126,0.04291845493562232,0.0,395,98.64999999999999
user_737,Premium,FR,175.0,6,Jazz,6,1,3,0,0.970970970970971,0.03428571428571429,0.005714285714285714,155,104.2125
user_524,Premium,PK,110.8,5,Rock,6,0,3,0,0.5975975975975976,0.05415162454873646,0.0,155,108.18749999999999
user_938,Premium,DE,128.6,3,Classical,2,0,3,0,0.7387387387387387,0.015552099533437015,0.0,477,115.1
user_85,Premium,RU,122.9,6,Hip-Hop,2,0,3,0,0.6996996996996997,0.01627339300244101,0.0,477,117.88749999999999
user_154,Premium,UK,188.1,4,Country,6,0,3,0,0.987987987987988,0.03189792663476874,0.0,155,128.0
user_393,Premium,RU,181.8,7,Hip-Hop,8,0,3,0,0.97997997997998,0.044004400440044,0.0,55,139.6875
user_915,Premium,PK,89.7,3,Classical,9,0,3,0,0.4264264264264264,0.10033444816053512,0.0,31,133.35
user_767,Premium,AU,146.1,4,Electronic,2,2,3,0,0.8748748748748749,0.013689253935660508,0.013689253935660508,477,142.875
user_863,Premium,UK,162.6,0,Hip-Hop,8,1,3,1,0.9409409409409409,0.04920049200492005,0.006150061500615006,55,141.32500000000002
user_657,Premium,PK,137.1,6,Rock,4,0,3,0,0.8168168168168168,0.029175784099197667,0.0,314,144.6125
user_526,Premium,UK,148.1,4,Country,2,1,3,0,0.8858858858858859,0.013504388926401082,0.006752194463200541,477,147.04999999999998
user_487,Premium,US,128.7,5,Classical,4,1,3,0,0.7397397397397397,0.031080031080031083,0.007770007770007771,314,147.775
user_931,Premium,RU,104.1,1,Electronic,6,0,3,0,0.5555555555555556,0.05763688760806917,0.0,155,137.275
user_533,Premium,AU,151.8,10,Country,6,0,3,0,0.8938938938938938,0.03952569169960474,0.0,155,133.525
user_248,Premium,CA,104.9,7,Jazz,8,0,3,0,0.5655655655655656,0.07626310772163965,0.0,55,135.425
user_443,Premium,PK,146.1,2,Pop,5,1,3,1,0.8748748748748749,0.034223134839151265,0.006844626967830254,238,135.425
user_301,Free,UK,55.5,2,Classical,4,0,3,0,0.19019019019019018,0.07207207207207207,0.0,190,122.0375
user_853,Free,PK,79.2,4,Jazz,6,0,3,0,0.34734734734734735,0.07575757575757576,0.0,90,114.80000000000001
user_598,Free,US,25.5,1,Country,8,1,3,0,0.03903903903903904,0.3137254901960784,0.0392156862745098,34,99.47500000000001
user_940,Free,AU,23.3,0,Jazz,5,0,3,0,0.035035035035035036,0.2145922746781116,0.0,142,86.3
user_847,Free,DE,27.9,5,Rock,1,0,3,1,0.044044044044044044,0.03584229390681004,0.0,329,76.775
user_79,Free,PK,87.0,2,Hip-Hop,7,1,3,1,0.4064064064064064,0.08045977011494253,0.011494252873563218,55,68.675
user_18,Free,BR,89.3,1,Rock,3,0,3,0,0.4194194194194194,0.0335946248600224,0.0,243,66.725
user_537,Free,UK,50.2,2,Hip-Hop,7,0,3,0,0.15315315315315314,0.1394422310756972,0.0,55,54.7375
user_3,Free,DE,45.9,3,Classical,3,0,3,0,0.13213213213213212,0.06535947712418301,0.0,243,53.537499999999994
user_760,Free,IN,47.3,2,Jazz,2,0,3,0,0.13713713713713713,0.042283298097251586,0.0,289,49.55
user_538,Free,IN,34.0,1,Hip-Hop,2,0,3,0,0.06406406406406406,0.058823529411764705,0.0,289,50.6125
user_428,Free,DE,85.6,3,Jazz,6,0,3,0,0.39039039039039036,0.07009345794392524,0.0,90,58.39999999999999
user_550,Free,FR,84.5,4,Classical,7,0,3,0,0.38538538538538536,0.08284023668639054,0.0,55,65.475
user_211,Free,BR,58.8,3,Pop,5,0,3,0,0.2062062062062062,0.08503401360544217,0.0,142,61.949999999999996
user_696,Free,RU,90.9,3,Jazz,1,0,3,1,0.43743743743743746,0.011001100110011,0.0,329,62.150000000000006
user_219,Free,AU,47.4,1,Country,0,0,3,1,0.13813813813813813,0.0,0.0,353,61.8
user_49,Free,PK,52.1,7,Electronic,6,0,3,1,0.16216216216216217,0.11516314779270632,0.0,90,62.575
user_178,Free,FR,48.9,1,Classical,6,0,3,0,0.14414414414414414,0.12269938650306748,0.0,90,62.77499999999999
user_932,Free,US,135.3,1,Country,4,0,3,1,0.7997997997997998,0.02956393200295639,0.0,190,75.4375
user_459,Free,PK,65.7,4,Classical,0,1,3,0,0.24624624624624625,0.0,0.015220700152207,353,72.95000000000002
user_116,Free,CA,58.3,1,Hip-Hop,6,0,3,1,0.2042042042042042,0.10291595197255575,0.0,90,69.675
user_628,Free,CA,40.5,0,Classical,4,2,3,0,0.0970970970970971,0.09876543209876543,0.04938271604938271,190,67.3875
user_746,Free,US,34.9,2,Classical,3,0,3,0,0.07207207207207207,0.08595988538681949,0.0,243,60.3875
user_808,Free,BR,96.6,3,Hip-Hop,0,0,3,0,0.4874874874874875,0.0,0.0,353,66.5375
user_414,Premium,IN,79.3,5,Pop,6,2,4,0,0.34934934934934936,0.07566204287515763,0.025220680958385876,155,69.9375
user_280,Premium,UK,34.5,2,Rock,5,2,4,0,0.06706706706706707,0.14492753623188406,0.057971014492753624,238,68.13749999999999
user_279,Premium,DE,136.3,4,Pop,7,0,4,0,0.8088088088088088,0.05135730007336757,0.0,92,68.2625
user_787,Premium,IN,152.5,4,Hip-Hop,4,0,4,0,0.8978978978978979,0.02622950819672131,0.0,314,79.1125
user_827,Premium,CA,101.8,5,Classical,3,0,4,0,0.5365365365365365,0.029469548133595286,0.0,395,84.55
user_790,Premium,AU,136.6,5,Electronic,6,1,4,1,0.8118118118118118,0.043923865300146414,0.007320644216691069,155,96.5625
user_823,Premium,PK,98.8,3,Hip-Hop,4,1,4,0,0.5075075075075075,0.04048582995951417,0.010121457489878543,314,104.55
user_343,Premium,IN,114.8,3,Pop,6,0,4,0,0.6296296296296297,0.05226480836236934,0.0,155,106.82499999999999
user_591,Premium,UK,76.5,4,Pop,1,0,4,0,0.32232232232232233,0.013071895424836602,0.0,530,106.475
user_912,Premium,UK,117.6,1,Rock,5,0,4,0,0.6556556556556556,0.04251700680272109,0.0,238,116.8625
user_795,Premium,US,138.3,5,Pop,3,0,4,0,0.8258258258258259,0.021691973969631236,0.0,395,117.11250000000001
user_979,Premium,IN,59.4,5,Country,7,0,4,0,0.2172172172172172,0.11784511784511785,0.0,92,105.47500000000001
user_152,Premium,DE,143.1,5,Country,6,0,4,0,0.8638638638638638,0.041928721174004195,0.0,155,110.63749999999999
user_593,Premium,US,41.9,5,Classical,6,0,4,0,0.1061061061061061,0.1431980906921241,0.0,155,98.8
user_568,Premium,DE,154.2,2,Country,7,0,4,0,0.9119119119119119,0.04539559014267186,0.0,92,105.725
user_499,Premium,AU,155.2,5,Pop,4,0,4,0,0.9159159159159159,0.025773195876288662,0.0,314,110.775
user_439,Premium,UK,168.5,4,Classical,8,0,4,0,0.9529529529529529,0.04747774480712166,0.0,55,122.275
user_567,Premium,RU,86.7,5,Electronic,6,0,4,0,0.4014014014014014,0.06920415224913494,0.0,155,118.4125
user_483,Premium,DE,103.5,5,Pop,5,0,4,0,0.5515515515515516,0.04830917874396135,0.0,238,114.0625
user_324,Premium,IN,115.6,1,Electronic,5,0,4,0,0.6376376376376376,0.043252595155709346,0.0,238,121.0875
user_168,Premium,BR,70.4,4,Pop,6,0,4,0,0.2772772772772773,0.08522727272727272,0.0,155,112.0
user_897,Premium,CA,99.8,4,Classical,10,0,4,0,0.5195195195195195,0.10020040080160321,0.0,17,119.2375
user_647,Premium,UK,146.1,6,Pop,2,0,4,0,0.8748748748748749,0.013689253935660508,0.0,477,118.225
user_131,Premium,AU,93.7,2,Country,7,0,4,0,0.46646646646646645,0.07470651013874066,0.0,92,110.5375
user_997,Premium,BR,115.1,5,Country,2,0,4,0,0.6346346346346347,0.01737619461337967,0.0,477,103.8625
user_806,Premium,RU,112.5,4,Classical,8,0,4,0,0.6096096096096096,0.07111111111111111,0.0,55,107.0875
user_907,Premium,RU,116.2,3,Electronic,0,0,4,0,0.6436436436436437,0.0,0.0,575,108.67500000000001
user_882,Premium,UK,69.4,4,Rock,7,0,4,0,0.2702702702702703,0.10086455331412103,0.0,92,102.89999999999999
user_341,Premium,CA,119.8,6,Classical,5,2,4,0,0.6686686686686687,0.041736227045075125,0.01669449081803005,238,109.07499999999999
user_52,Premium,US,117.8,4,Classical,7,0,4,0,0.6606606606606606,0.059422750424448216,0.0,92,111.32499999999999
user_274,Premium,RU,139.4,1,Jazz,2,1,4,0,0.8348348348348348,0.014347202295552367,0.007173601147776184,477,110.48749999999998
user_900,Premium,IN,117.7,5,Jazz,8,0,4,0,0.6576576576576577,0.06796941376380629,0.0,55,113.4875
user_476,Premium,IN,146.9,3,Pop,0,0,4,0,0.8818818818818819,0.0,0.0,575,117.4625
user_436,Premium,CA,154.2,4,Pop,8,1,4,1,0.9119119119119119,0.05188067444876784,0.00648508430609598,55,122.67500000000001
user_873,Premium,RU,147.4,1,Country,9,0,4,0,0.8828828828828829,0.06105834464043419,0.0,31,126.575
user_120,Premium,RU,96.2,2,Rock,4,0,4,0,0.48148148148148145,0.041580041580041575,0.0,314,129.92499999999998
user_973,Premium,US,132.7,5,Rock,0,1,4,0,0.7707707707707707,0.0,0.0075357950263752835,575,131.5375
user_769,Premium,AU,101.9,4,Pop,0,0,4,0,0.5395395395395396,0.0,0.0,575,129.55
user_147,Premium,RU,131.8,4,Hip-Hop,5,0,4,0,0.7617617617617618,0.03793626707132018,0.0,238,128.60000000000002
user_982,Premium,RU,125.0,5,Electronic,1,0,4,0,0.7097097097097097,0.008,0.0,530,129.51250000000002
user_789,Premium,BR,74.4,0,Hip-Hop,3,1,4,0,0.3103103103103103,0.04032258064516129,0.013440860215053762,395,120.45
user_46,Premium,UK,132.4,3,Country,5,1,4,1,0.7687687687687688,0.0377643504531722,0.007552870090634441,238,117.725
user_850,Premium,RU,206.1,5,Classical,2,0,4,0,0.995995995995996,0.00970402717127608,0.0,477,125.06249999999999
user_306,Premium,DE,110.3,4,Classical,4,0,4,0,0.5945945945945946,0.03626473254759746,0.0,314,126.82499999999999
user_992,Premium,PK,83.1,4,Rock,7,0,4,0,0.3783783783783784,0.08423586040914562,0.0,92,120.625
user_988,Premium,AU,144.7,5,Hip-Hop,3,0,4,0,0.8688688688688688,0.02073255010366275,0.0,395,125.975
user_679,Premium,RU,80.4,4,Pop,2,0,4,0,0.35935935935935936,0.02487562189054726,0.0,477,119.55
user_76,Free,BR,22.9,3,Rock,5,0,4,0,0.03403403403403404,0.2183406113537118,0.0,142,106.7875
user_886,Free,FR,114.2,0,Classical,3,1,4,0,0.6236236236236237,0.02626970227670753,0.008756567425569177,243,111.76249999999999
user_470,Free,US,80.1,0,Rock,5,1,4,0,0.35435435435435436,0.06242197253433209,0.012484394506866418,142,105.22500000000001
user_682,Free,UK,45.2,0,Country,2,0,4,0,0.12612612612612611,0.04424778761061947,0.0,289,85.11250000000001
user_232,Free,RU,95.7,4,Rock,6,0,4,0,0.4794794794794795,0.06269592476489028,0.0,90,83.28750000000001
user_666,Free,RU,87.6,1,Pop,6,0,4,0,0.4094094094094094,0.06849315068493152,0.0,90,83.85
user_747,Free,DE,26.9,2,Electronic,8,0,4,0,0.04004004004004004,0.29739776951672864,0.0,34,69.125
user_81,Free,AU,59.4,2,Hip-Hop,8,0,4,1,0.2172172172172172,0.13468013468013468,0.0,34,66.49999999999999
user_906,Free,IN,35.9,0,Hip-Hop,3,1,4,1,0.07607607607607608,0.08356545961002786,0.02785515320334262,243,68.12499999999999
user_673,Free,AU,33.1,1,Classical,2,0,4,1,0.05905905905905906,0.060422960725075525,0.0,289,57.9875
user_328,Free,UK,53.9,0,Country,2,0,4,0,0.17617617617617617,0.03710575139146568,0.0,289,54.7125
user_367,Free,RU,49.0,2,Rock,0,0,4,0,0.14514514514514515,0.0,0.0,353,55.1875
user_334,Free,CA,17.6,5,Country,4,0,4,0,0.021021021021021023,0.22727272727272727,0.0,190,45.425000000000004
user_83,Free,AU,99.2,2,Pop,7,0,4,0,0.5115115115115115,0.07056451612903225,0.0,55,46.875
user_355,Free,CA,-16.6,3,Classical,0,0,4,0,0.003003003003003003,-0.0,-0.0,353,41.4375
user_845,Free,CA,34.6,4,Classical,7,0,4,1,0.06806806806806807,0.20231213872832368,0.0,55,38.3375
user_243,Free,IN,92.2,0,Hip-Hop,5,0,4,0,0.4494494494494494,0.05422993492407809,0.0,142,45.375
user_599,Free,RU,95.8,0,Classical,3,0,4,0,0.4804804804804805,0.031315240083507306,0.0,243,53.2125
user_17,Free,RU,34.8,1,Electronic,5,0,4,0,0.07007007007007007,0.14367816091954025,0.0,142,50.825
user_544,Free,AU,50.5,1,Jazz,5,0,4,0,0.15415415415415415,0.09900990099009901,0.0,142,51.0125
user_438,Free,PK,44.9,0,Jazz,3,0,4,1,0.12412412412412413,0.066815144766147,0.0,243,54.425
user_510,Free,IN,59.1,2,Jazz,8,0,4,0,0.2132132132132132,0.1353637901861252,0.0,34,49.4125
user_879,Free,CA,44.4,1,Jazz,6,0,4,1,0.11911911911911911,0.13513513513513514,0.0,90,57.0375
user_166,Premium,FR,116.2,10,Classical,6,0,5,0,0.6436436436436437,0.05163511187607573,0.0,155,67.2375
user_249,Premium,BR,139.5,4,Pop,10,0,5,0,0.8368368368368369,0.07168458781362007,0.0,17,73.15
user_320,Premium,FR,99.2,6,Rock,3,0,5,0,0.5115115115115115,0.030241935483870965,0.0,395,73.575
user_775,Premium,US,95.3,3,Hip-Hop,3,0,5,0,0.47647647647647645,0.031479538300104935,0.0,395,81.1375
user_969,Premium,DE,146.2,4,Classical,3,0,5,0,0.8778778778778779,0.020519835841313273,0.0,395,93.1
user_681,Premium,CA,101.8,5,Electronic,8,0,5,0,0.5365365365365365,0.07858546168958742,0.0,55,100.21249999999998
user_105,Premium,IN,68.6,7,Rock,4,0,5,0,0.26626626626626626,0.05830903790087464,0.0,314,101.39999999999999
user_758,Premium,BR,237.8,5,Hip-Hop,3,0,5,0,1.0,0.012615643397813289,0.0,395,125.57499999999999
user_300,Premium,BR,83.2,6,Rock,6,0,5,0,0.38038038038038036,0.07211538461538461,0.0,155,121.45000000000002
user_583,Premium,AU,183.0,4,Rock,3,2,5,0,0.984984984984985,0.01639344262295082,0.01092896174863388,395,126.88750000000002
user_792,Premium,RU,133.5,4,Electronic,3,0,5,0,0.7787787787787788,0.02247191011235955,0.0,395,131.175
user_410,Premium,FR,97.6,5,Electronic,1,0,5,0,0.4974974974974975,0.010245901639344263,0.0,530,131.4625
user_977,Premium,FR,101.3,6,Hip-Hop,6,0,5,0,0.5305305305305306,0.059230009871668314,0.0,155,125.85
user_976,Premium,RU,116.8,1,Rock,10,0,5,0,0.6476476476476476,0.08561643835616438,0.0,17,127.72499999999998
user_65,Premium,UK,59.2,5,Electronic,3,0,5,0,0.21421421421421422,0.05067567567567567,0.0,395,126.55
user_773,Premium,US,134.0,8,Pop,2,0,5,0,0.7857857857857858,0.014925373134328358,0.0,477,113.57499999999999
user_919,Premium,CA,121.4,5,Classical,3,1,5,0,0.6846846846846847,0.024711696869851727,0.008237232289950576,395,118.35
user_885,Premium,RU,117.7,2,Jazz,9,0,5,0,0.6576576576576577,0.07646559048428207,0.0,31,110.1875
user_186,Premium,AU,77.7,6,Pop,0,0,5,0,0.3283283283283283,0.0,0.0,575,103.2125
user_501,Premium,IN,172.0,9,Country,6,2,5,0,0.9679679679679679,0.03488372093023256,0.011627906976744186,155,112.51250000000002
user_936,Premium,IN,152.2,7,Electronic,6,0,5,0,0.8968968968968969,0.03942181340341656,0.0,155,118.875
user_292,Premium,CA,88.4,5,Pop,3,0,5,0,0.4134134134134134,0.033936651583710405,0.0,395,115.325
user_804,Premium,CA,171.1,8,Pop,6,2,5,0,0.964964964964965,0.03506721215663355,0.011689070718877849,155,129.3125
user_390,Premium,PK,108.0,1,Jazz,9,0,5,0,0.5845845845845846,0.08333333333333333,0.0,31,126.0625
user_170,Premium,AU,74.9,4,Country,1,0,5,0,0.3153153153153153,0.013351134846461948,0.0,530,120.24999999999999
user_107,Premium,DE,120.2,5,Country,3,0,5,0,0.6726726726726727,0.024958402662229616,0.0,395,120.5625
user_925,Premium,FR,102.5,2,Country,4,0,5,0,0.5435435435435435,0.03902439024390244,0.0,314,123.66250000000001
user_530,Premium,AU,80.7,5,Classical,8,0,5,0,0.36436436436436437,0.09913258983890953,0.0,55,112.25000000000001
user_841,Premium,PK,170.0,8,Hip-Hop,7,0,5,0,0.95995995995996,0.041176470588235294,0.0,92,114.47500000000001
user_924,Premium,AU,45.2,5,Hip-Hop,2,0,5,0,0.12612612612612611,0.04424778761061947,0.0,477,109.07500000000002
user_176,Premium,IN,103.7,7,Hip-Hop,0,0,5,0,0.5525525525525525,0.0,0.0,575,100.65
user_913,Free,PK,89.3,0,Country,8,1,5,0,0.4194194194194194,0.08958566629339305,0.011198208286674132,34,98.3125
user_889,Free,PK,35.5,2,Pop,7,0,5,0,0.07507507507507508,0.19718309859154928,0.0,55,93.3875
user_374,Free,CA,34.8,0,Electronic,1,2,5,1,0.07007007007007007,0.02873563218390805,0.0574712643678161,329,82.71249999999999
user_418,Free,IN,-27.6,1,Jazz,11,1,5,1,0.001001001001001001,-0.39855072463768115,-0.036231884057971016,4,66.44999999999999
user_700,Free,US,78.8,0,Hip-Hop,9,0,5,0,0.34134134134134136,0.11421319796954316,0.0,24,66.21249999999999
user_951,Free,FR,116.9,0,Pop,2,0,5,0,0.6486486486486487,0.01710863986313088,0.0,289,59.575
user_981,Free,CA,38.6,3,Rock,5,0,5,0,0.08808808808808809,0.12953367875647667,0.0,142,58.75
user_283,Free,UK,62.3,0,Jazz,7,0,5,0,0.23523523523523523,0.11235955056179776,0.0,55,53.57500000000001
user_836,Free,CA,81.4,0,Classical,10,0,5,0,0.3683683683683684,0.12285012285012284,0.0,10,52.587500000000006
user_522,Free,BR,92.1,0,Classical,4,0,5,0,0.44844844844844844,0.04343105320304018,0.0,190,59.66250000000001
user_362,Free,IN,53.7,4,Jazz,1,0,5,0,0.17517517517517517,0.018621973929236497,0.0,329,62.025
user_934,Free,US,21.0,3,Electronic,11,0,5,0,0.026026026026026026,0.5238095238095238,0.0,4,68.10000000000001
user_325,Free,PK,57.4,7,Classical,2,0,5,0,0.1981981981981982,0.03484320557491289,0.0,289,65.42500000000001
user_718,Free,CA,73.9,0,Electronic,14,0,5,0,0.3033033033033033,0.18944519621109607,0.0,1,60.05
user_489,Free,RU,91.0,4,Classical,1,0,5,0,0.4394394394394394,0.01098901098901099,0.0,329,66.6
user_160,Free,FR,22.7,2,Country,7,0,5,1,0.03303303303303303,0.30837004405286345,0.0,55,61.65
user_491,Free,DE,99.3,4,Hip-Hop,3,0,5,0,0.5155155155155156,0.030211480362537766,0.0,243,63.8875
user_339,Free,CA,36.4,0,Electronic,0,0,5,0,0.07707707707707707,0.0,0.0,353,56.925
user_71,Free,PK,-37.2,0,Country,4,0,5,0,0.0,-0.1075268817204301,-0.0,190,45.5625
user_472,Free,DE,58.2,1,Classical,3,0,5,1,0.2032032032032032,0.05154639175257732,0.0,243,50.2125
user_398,Free,DE,56.3,2,Pop,6,0,5,0,0.1931931931931932,0.10657193605683837,0.0,90,50.074999999999996
user_654,Free,BR,39.3,2,Rock,3,0,5,0,0.0920920920920921,0.07633587786259542,0.0,243,45.75
user_429,Free,RU,50.0,1,Pop,2,0,5,1,0.15215215215215216,0.04,0.0,289,40.625
user_539,Free,BR,45.7,3,Hip-Hop,5,0,5,0,0.13013013013013014,0.10940919037199125,0.0,142,43.5
user_726,Premium,US,97.6,3,Rock,2,0,6,0,0.4974974974974975,0.020491803278688527,0.0,477,43.287499999999994
user_404,Premium,FR,33.8,5,Classical,3,0,6,0,0.06306306306306306,0.08875739644970415,0.0,395,42.9625
user_572,Premium,IN,120.2,6,Electronic,3,1,6,0,0.6726726726726727,0.024958402662229616,0.008319467554076539,395,62.6375
user_289,Premium,CA,122.4,1,Electronic,7,0,6,0,0.6946946946946947,0.05718954248366013,0.0,92,70.6625
user_724,Premium,CA,101.1,5,Country,5,0,6,0,0.5285285285285285,0.04945598417408507,0.0,238,76.2625
user_118,Premium,US,91.8,6,Hip-Hop,4,0,6,0,0.44344344344344344,0.04357298474945534,0.0,314,82.825
user_579,Premium,DE,91.3,5,Jazz,9,0,6,0,0.44144144144144143,0.09857612267250822,0.0,31,87.9875
user_958,Premium,BR,95.2,2,Hip-Hop,8,0,6,0,0.47347347347347346,0.08403361344537814,0.0,55,94.175
user_917,Premium,AU,134.9,3,Classical,6,0,6,0,0.7927927927927928,0.044477390659747956,0.0,155,98.8375
user_562,Premium,CA,121.5,6,Classical,7,1,6,1,0.6856856856856857,0.05761316872427984,0.00823045267489712,92,109.80000000000001
